CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,S.A.M.,APU,BST,C-A,FPV,FIC,INCA-FS,TCA,L.E.A.L,MAS-IPSP,MRP,MTS,PP,PAN-BOL,PDC,SUMA,UCS,UNICO,UN SOL PARA ORURO,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
4000722,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,2,220,0,0,41,2,2,0,0,0,0,65,0,0,16,1,3,0,3,5,42,180,6,4,190,180,190
4000732,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,3,220,0,0,32,8,1,0,0,0,0,64,0,4,10,4,4,0,0,4,30,161,13,9,183,161,183
4000742,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,4,220,0,0,41,6,5,0,0,0,0,34,0,9,11,5,4,0,5,6,37,163,12,12,187,163,187
4000752,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,5,220,0,0,35,8,9,0,0,0,0,33,0,3,22,2,4,0,3,6,45,170,7,9,186,170,186
4000762,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,6,220,0,0,34,4,4,0,0,0,0,44,0,7,15,4,1,0,4,2,37,156,14,8,178,156,178
4000782,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,8,220,0,0,39,11,11,0,0,0,0,52,0,4,13,3,3,0,2,4,30,172,8,11,191,172,191
4000792,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,108,Col. Nal. Antonio Jose De Sainz,9,220,0,0,41,11,5,0,0,0,0,32,0,2,16,1,2,0,8,7,34,159,7,15,181,159,181
4000812,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,1,220,0,0,51,8,3,0,0,0,0,29,0,1,24,5,3,0,5,5,43,177,8,5,190,177,190
4000822,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,2,220,0,0,56,3,4,0,0,0,0,35,0,7,21,1,4,0,2,5,35,173,17,7,197,173,197
4000832,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,3,220,0,0,37,7,2,0,0,0,0,39,0,3,22,2,4,0,5,6,42,169,7,14,190,169,190
4000842,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4,220,0,0,52,8,1,0,0,0,0,34,0,2,13,0,1,0,4,11,41,167,16,10,193,167,193
4000852,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,5,220,0,0,50,11,4,0,0,0,0,37,0,2,17,2,5,0,6,7,34,175,12,6,193,175,193
4000872,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,7,220,0,0,45,9,4,0,0,0,0,39,0,2,14,1,4,0,3,9,26,156,8,17,181,156,181
4000882,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,8,207,0,0,50,6,3,0,0,0,0,24,0,4,17,0,4,0,6,5,45,164,4,7,175,164,175
4000892,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,1,220,0,0,20,4,2,0,0,0,0,74,0,12,15,6,3,0,4,1,28,169,10,15,194,169,194
4000902,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,2,220,0,0,25,8,1,0,0,0,0,70,0,10,16,3,1,0,2,2,29,167,13,10,190,167,190
4000912,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,3,220,0,0,15,6,3,0,0,0,0,82,0,7,10,5,5,0,4,2,27,166,13,14,193,166,193
4000922,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4,182,0,0,20,6,3,0,0,0,0,62,0,5,10,5,0,0,2,2,27,142,13,9,164,142,164
4000932,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,1,220,0,0,37,8,2,0,0,0,0,36,0,5,28,2,3,0,6,8,38,173,12,10,195,173,195
4000942,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,2,220,0,0,47,7,2,0,0,0,0,44,0,6,18,3,1,0,3,6,33,170,9,11,190,170,190
4000952,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,3,220,0,0,45,4,4,0,0,0,0,40,0,2,16,3,2,0,10,7,31,164,11,12,187,164,187
4000962,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,4,220,0,0,39,2,2,0,0,0,0,42,0,6,17,3,6,0,2,3,37,159,12,11,182,159,182
4000972,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,110,Liceo Tec. Humanistico Adolfo Ballivian,5,85,0,0,25,5,0,0,0,0,0,7,0,1,3,3,1,0,2,2,13,62,2,8,72,62,72
4001002,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,3,220,0,0,53,6,3,0,0,0,0,40,0,5,9,4,3,0,9,5,34,171,9,12,192,171,192
4001012,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,4,220,0,0,43,7,2,0,0,0,0,49,0,5,20,4,1,0,2,8,27,168,11,9,188,168,188
4001042,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,7,220,0,0,50,9,7,0,0,0,0,36,0,4,7,3,3,0,5,4,34,162,7,9,178,162,178
4001052,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,8,220,0,0,40,8,6,0,0,0,0,41,0,2,15,9,2,0,2,6,33,164,11,11,186,164,186
4001092,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,12,220,0,0,55,4,5,0,0,0,0,23,0,2,15,6,4,0,3,9,34,160,5,13,178,160,178
4001102,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,13,220,0,0,56,6,3,0,0,0,0,34,0,0,15,1,5,0,5,4,28,157,9,15,181,157,181
4001112,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,111,Col. Nal. Simon Bolivar,14,65,0,0,16,0,0,0,0,0,0,12,0,1,7,1,1,0,1,4,8,51,2,4,57,51,57
4001132,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,2,220,0,0,44,4,1,0,0,0,0,46,0,1,18,1,2,0,6,3,30,156,13,17,186,156,186
4001152,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,112,Col. Ignacio Leon,4,220,0,0,45,9,1,0,0,0,0,35,0,3,21,4,3,0,7,7,40,175,9,8,192,175,192
4001192,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,1,220,0,0,40,8,3,0,0,0,0,36,0,1,18,4,2,0,2,9,43,166,8,14,188,166,188
4001202,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,2,220,0,0,50,3,3,0,0,0,0,42,0,3,22,4,6,0,2,11,24,170,8,9,187,170,187
4001222,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,4,220,0,0,48,3,2,0,0,0,0,37,0,6,14,2,2,0,2,9,37,162,18,9,189,162,189
4001232,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,113,Col. Donato Vasquez,5,220,0,0,49,6,7,0,0,0,0,40,0,0,20,2,1,0,3,14,34,176,7,8,191,176,191
4001422,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,1,220,0,0,46,8,3,0,0,0,0,40,0,4,12,4,1,0,10,6,30,164,14,13,191,164,191
4001432,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,2,220,0,0,38,7,2,0,0,0,0,52,0,4,19,2,5,0,9,7,24,169,10,11,190,169,190
4001462,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,5,220,0,0,31,9,1,0,0,0,0,43,0,5,21,7,0,0,11,5,37,170,9,11,190,170,190
4001482,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,7,220,0,0,47,8,5,0,0,0,0,29,0,2,10,4,3,0,9,5,31,153,8,15,176,153,176
4001492,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,115,Col. Jorge Oblitas,8,112,0,0,26,3,2,0,0,0,0,14,0,2,6,1,1,0,3,1,25,84,3,4,91,84,91
4001622,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavon (Temporal),2,220,0,0,36,12,3,0,0,0,0,53,0,2,12,2,5,0,10,6,34,175,6,13,194,175,194
4001642,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavon (Temporal),4,220,0,0,42,14,6,0,0,0,0,48,0,4,14,5,4,0,8,4,36,185,6,4,195,185,195
4001652,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavon (Temporal),5,220,0,0,32,11,3,0,0,0,0,44,0,3,12,4,4,0,7,6,38,164,13,12,189,164,189
4001672,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavon (Temporal),7,20,0,0,2,0,0,0,0,0,0,3,0,0,2,0,1,0,2,1,2,13,1,2,16,13,16
4001682,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),1,220,0,0,28,7,4,0,0,0,0,45,0,1,25,1,4,0,7,7,38,167,13,8,188,167,188
4001692,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),2,220,0,0,46,5,6,0,0,0,0,46,0,2,21,2,3,0,4,6,31,172,11,5,188,172,188
4001702,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),3,220,0,0,35,10,2,0,0,0,0,40,0,1,23,1,2,0,3,7,38,162,11,10,183,162,183
4001712,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),4,109,0,0,20,1,2,0,0,0,0,26,0,0,12,1,1,0,1,6,13,83,2,5,90,83,90
4001722,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,1,220,0,0,53,5,5,0,0,0,0,41,0,2,23,3,0,0,7,5,33,177,9,6,192,177,192
4001732,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,2,220,0,0,34,5,3,0,0,0,0,34,0,2,20,2,3,0,4,14,35,156,10,8,174,156,174
4001742,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,3,220,0,0,43,8,3,0,0,0,0,41,0,3,14,3,3,0,6,13,31,168,7,16,191,168,191
4001752,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,4,220,0,0,48,9,4,0,0,0,0,33,0,3,21,3,2,0,4,6,43,176,6,7,189,176,189
4001762,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,119,Col. Nal. Juan Misael Saracho,5,220,0,0,46,6,3,0,0,0,0,46,0,0,19,5,1,0,5,10,29,170,12,5,187,170,187
4001862,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,1,220,0,0,31,6,7,0,0,0,0,39,0,1,15,3,2,0,3,5,57,169,9,14,192,169,192
4001872,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,2,220,0,0,43,7,3,0,0,0,0,38,0,3,12,2,2,0,7,4,43,164,8,12,184,164,184
4001882,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,3,99,0,0,19,2,4,0,0,0,0,22,0,4,7,2,0,0,3,2,12,77,2,4,83,77,83
4001892,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,1,220,0,0,31,7,4,0,0,0,0,48,0,1,11,1,1,0,2,6,52,164,11,10,185,164,185
4001902,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,2,114,0,0,10,5,4,0,0,0,0,20,0,0,7,3,2,0,3,2,25,81,6,7,94,81,94
4002012,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,6,220,0,0,30,3,4,0,0,0,0,67,0,5,15,5,4,0,3,7,31,174,9,9,192,174,192
4002022,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,7,220,0,0,26,7,7,0,0,0,0,44,0,4,15,4,3,0,3,3,44,160,15,13,188,160,188
4002032,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,8,220,0,0,26,5,6,0,0,0,0,62,0,2,17,5,4,0,2,6,36,171,9,13,193,171,193
4002042,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,97,U. E. Mcal. Andres De Santa Cruz,9,207,0,0,30,6,2,0,0,0,0,43,0,3,9,2,3,0,5,2,34,139,12,25,176,139,176
4002052,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31004,UPAL (Temporal),1,220,0,0,28,2,7,0,0,0,0,62,0,6,12,2,4,0,2,2,52,179,8,11,198,179,198
4002062,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31004,UPAL (Temporal),2,220,0,0,39,6,3,0,0,0,0,52,0,5,10,5,2,0,1,5,40,168,17,7,192,168,192
4002072,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31004,UPAL (Temporal),3,220,0,0,48,6,2,0,0,0,0,49,0,7,11,4,1,0,4,3,50,185,7,10,202,185,202
4002082,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31004,UPAL (Temporal),4,236,0,0,25,10,2,0,0,0,0,71,0,3,10,2,1,0,3,9,51,187,14,7,208,187,208
4002182,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,79,Esc. Jacinto Rodriguez (La Aurora),10,60,0,0,8,1,0,0,0,0,0,16,0,2,1,2,0,0,1,6,11,48,1,4,53,48,53
4002352,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,8,220,0,0,13,5,1,0,0,0,0,78,0,4,4,10,5,0,1,13,35,169,20,5,194,169,194
4002372,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,10,220,0,0,21,3,4,0,0,0,0,73,0,2,8,5,3,0,1,10,50,180,13,5,198,180,198
4002452,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,6,220,0,0,26,6,3,0,0,0,0,75,0,2,20,2,2,0,1,5,28,170,17,6,193,170,193
4002462,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,7,220,0,0,21,10,1,0,0,0,0,61,0,5,18,3,5,0,5,7,39,175,9,9,193,175,193
4002472,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,8,220,0,0,14,8,4,0,0,0,0,50,0,3,13,6,7,0,3,5,46,159,18,12,189,159,189
4002482,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,9,220,0,0,19,7,4,0,0,0,0,62,0,3,13,3,9,0,1,10,39,170,17,10,197,170,197
4002492,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,92,U. E. Ejercito Nacional,10,93,0,0,9,3,1,0,0,0,0,35,0,0,5,1,5,0,1,1,9,70,2,4,76,70,76
4002502,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,1,220,0,0,8,3,1,0,0,0,0,70,0,3,8,2,1,0,2,6,16,120,28,10,158,120,158
4002512,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,2,220,0,0,7,3,1,0,0,0,0,56,0,4,4,1,0,0,6,2,28,112,29,5,146,112,146
4002522,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,3,25,0,0,2,0,0,0,0,0,0,9,0,0,0,1,0,0,1,1,0,14,1,2,17,14,17
4002652,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,3,220,0,0,38,3,3,0,0,0,0,49,0,1,13,3,4,0,3,6,27,150,16,19,185,150,185
4002672,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,5,220,0,0,30,5,3,0,0,0,0,71,0,2,6,4,1,0,3,5,26,156,18,15,189,156,189
4002682,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,94,U. E. John F. Kennedy,6,220,0,0,31,3,5,0,0,0,0,71,0,3,13,7,5,0,4,2,30,174,12,16,202,174,202
