CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,S.A.M.,APU,BST,C-A,FPV,FIC,INCA-FS,TCA,L.E.A.L,MAS-IPSP,MRP,MTS,PP,PAN-BOL,PDC,SUMA,UCS,UNICO,UN SOL PARA ORURO,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
4003612,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),5,220,0,0,25,5,2,0,0,0,0,74,0,5,19,6,1,0,3,3,31,174,15,6,195,174,195
4003632,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),7,220,0,0,21,9,1,0,0,0,0,71,0,2,7,5,4,0,2,4,30,156,16,12,184,156,184
4003642,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),8,220,0,0,21,4,4,0,0,0,0,65,0,5,11,4,2,0,0,3,44,163,17,12,192,163,192
4003652,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),9,220,0,0,17,1,0,0,0,0,0,73,0,3,11,7,1,0,1,7,48,169,15,12,196,169,196
4003832,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,5,220,0,0,39,8,3,0,0,0,0,38,0,4,26,8,3,0,4,6,42,181,5,9,195,181,195
4003842,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,6,220,0,0,36,7,9,0,0,0,0,41,0,1,19,2,4,0,2,11,41,173,12,11,196,173,196
4003852,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,7,220,0,0,41,8,7,0,0,0,0,39,0,3,17,3,3,0,2,5,38,166,17,15,198,166,198
4003862,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,8,188,0,0,29,5,3,0,0,0,0,41,0,0,16,3,0,0,8,5,38,148,10,7,165,148,165
4004552,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,6,220,0,0,39,6,3,0,0,0,0,30,0,5,18,4,4,0,1,5,55,170,13,8,191,170,191
4004562,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,7,220,0,0,24,12,3,0,0,0,0,54,0,2,10,4,5,0,0,7,40,161,13,16,190,161,190
4004572,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,8,220,0,0,30,5,2,0,0,0,0,56,0,1,16,6,4,0,4,5,34,163,14,14,191,163,191
4004582,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,9,220,0,0,38,6,4,0,0,0,0,53,0,5,15,3,4,0,4,3,34,169,20,6,195,169,195
4004592,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,10,220,0,0,41,4,4,0,0,0,0,44,0,1,8,7,4,0,4,8,51,176,6,8,190,176,190
4004662,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,1,220,0,0,46,5,2,0,0,0,0,36,0,1,21,5,1,0,4,7,45,173,11,17,201,173,201
4004682,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,3,170,0,0,27,8,4,0,0,0,0,37,0,0,13,2,3,0,0,8,36,138,7,7,152,138,152
4004692,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,1,220,0,0,35,5,7,0,0,0,0,38,0,3,26,5,3,0,2,5,40,169,15,12,196,169,196
4005572,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,1,220,0,0,19,4,3,0,0,0,0,71,0,0,5,5,8,0,1,5,34,155,21,14,190,155,190
4005582,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,2,220,0,0,29,10,6,0,0,0,0,51,0,6,14,0,10,0,1,5,26,158,9,11,178,158,178
4005592,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,3,220,0,0,26,5,4,0,0,0,0,70,0,1,15,3,3,0,2,4,22,155,16,19,190,155,190
4005612,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,5,220,0,0,26,5,4,0,0,0,0,68,0,1,13,3,4,0,1,3,35,163,8,13,184,163,184
4005642,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,8,220,0,0,39,6,2,0,0,0,0,59,0,1,16,3,2,0,0,8,25,161,14,12,187,161,187
4006332,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,2,220,0,0,16,6,4,0,0,0,0,89,0,0,17,2,5,0,0,6,22,167,19,7,193,167,193
4006482,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,1,128,0,0,17,1,1,0,0,0,0,35,0,1,1,1,1,0,0,0,12,70,10,6,86,70,86
4007262,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,1,230,0,0,34,2,3,0,0,0,0,70,0,6,22,9,2,0,4,6,29,187,13,17,217,187,217
4008172,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,133,U. Esc. San Ignacio De Loyola,19,220,0,0,27,0,0,0,0,0,0,46,0,7,0,6,3,0,12,7,43,151,9,35,195,151,195
4009852,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,1,220,0,0,29,7,3,0,0,0,0,57,0,6,39,4,1,0,4,6,21,177,15,7,199,177,199
4009862,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,2,220,0,0,25,5,1,0,0,0,0,62,0,11,36,5,5,0,0,6,20,176,11,7,194,176,194
4009872,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,3,220,0,0,21,5,0,0,0,0,0,69,0,5,30,3,2,0,5,4,29,173,11,9,193,173,193
4009882,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,4,220,0,0,19,3,5,0,0,0,0,57,0,3,36,4,2,0,4,3,31,167,18,11,196,167,196
4009892,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,124,Kinder Juancito Pinto,5,220,0,0,20,5,3,0,0,0,0,67,0,4,35,5,3,0,4,3,20,169,6,10,185,169,185
4010482,GOBERNADOR(A),32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,128,Col. Particular La Salle,10,220,0,0,38,4,3,0,0,0,0,40,0,1,37,2,5,0,5,3,34,172,8,7,187,172,187
4000012,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,1,220,0,0,29,0,0,0,0,0,0,39,0,0,0,4,6,0,5,12,44,139,48,10,197,139,197
4000022,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,2,220,0,0,25,0,0,0,0,0,0,31,0,0,0,14,5,0,7,14,41,137,40,19,196,137,196
4000032,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,3,220,0,0,40,0,0,0,0,0,0,32,0,0,0,15,4,0,6,11,27,135,30,27,192,135,192
4000042,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,85,Liceo Antofagasta,4,220,0,0,24,0,0,0,0,0,0,18,0,0,0,3,4,0,9,15,42,115,38,22,175,115,175
4000072,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,86,Colegio Jesus Maria Fe y Alegria,1,220,0,0,46,0,0,0,0,0,0,18,0,1,0,14,4,0,8,6,40,137,39,10,186,137,186
4000122,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,86,Colegio Jesus Maria Fe y Alegria,6,172,0,0,36,0,0,0,0,0,0,10,0,0,0,8,3,0,5,12,35,109,31,13,153,109,153
4000152,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,3,220,0,0,25,0,0,0,0,0,0,36,0,0,0,8,2,0,5,19,40,135,42,11,188,135,188
4000172,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,5,220,0,0,23,0,0,0,0,0,0,35,0,0,0,9,3,0,3,12,37,122,49,12,183,122,183
4000182,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,87,Col. Aniceto Arce,6,26,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,9,14,3,3,20,14,20
4000812,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,1,220,0,0,32,0,0,0,0,0,0,18,0,0,0,7,4,0,7,13,46,127,52,11,190,127,190
4000832,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,3,220,0,0,31,0,0,0,0,0,0,23,0,0,0,5,4,0,8,11,49,131,39,20,190,131,190
4000842,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,4,220,0,0,40,0,0,0,0,0,0,25,0,0,0,3,1,0,6,12,45,132,43,18,193,132,193
4000852,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,5,220,0,0,35,0,0,0,0,0,0,22,0,0,0,10,8,0,13,13,41,142,41,10,193,142,193
4000872,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,109,Col. Particular Reekie,7,220,0,0,36,0,0,0,0,0,0,32,0,0,0,8,7,0,4,12,28,127,38,16,181,127,181
4000892,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,1,220,0,0,14,0,0,0,0,0,0,68,0,0,0,11,8,0,11,10,23,145,31,18,194,145,194
4000902,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,2,220,0,0,17,0,0,0,0,0,0,63,0,0,0,3,3,0,2,9,23,120,49,21,190,120,190
4000912,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,3,220,0,0,13,0,0,0,0,0,0,70,0,0,0,4,5,0,6,10,24,132,46,15,193,132,193
4001702,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),3,220,0,0,23,0,0,0,0,0,0,20,0,0,0,10,3,0,7,12,43,118,50,15,183,118,183
4001712,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,118,Fac. De Derecho (Esc. 10 De Febrero),4,109,0,0,11,0,0,0,0,0,0,15,0,0,0,2,0,0,4,14,14,60,24,6,90,60,90
4001862,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,1,220,0,0,25,0,0,0,0,0,0,28,0,0,0,11,3,0,5,12,53,137,40,15,192,137,192
4001872,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,2,220,0,0,32,0,0,0,0,0,0,21,0,0,0,7,3,0,5,16,45,129,38,17,184,129,184
4001882,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,3,99,0,0,13,0,0,0,0,0,0,16,0,0,0,6,0,0,6,3,13,57,14,12,83,57,83
4002502,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,1,220,0,0,5,0,0,0,0,0,0,72,0,0,0,1,1,0,4,9,9,101,47,10,158,101,158
4002512,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,2,220,0,0,2,0,0,0,0,0,0,52,0,0,0,3,1,0,7,12,12,89,44,13,146,89,146
4002522,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,93,(Cárcel) Penal San Pedro,3,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,3,12,5,0,17,12,17
4003612,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),5,220,0,0,23,0,0,0,0,0,0,62,0,0,0,5,2,0,5,13,31,141,41,13,195,141,195
4003632,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),7,220,0,0,13,0,0,0,0,0,0,64,0,0,0,10,4,0,4,12,28,135,35,14,184,135,184
4003642,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),8,220,0,0,13,0,0,0,0,0,0,51,0,0,0,7,3,0,2,15,40,131,44,17,192,131,192
4003652,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,31010,Coliseo Cerrado Palacio de los Deportes (Temporal),9,220,0,0,12,0,0,0,0,0,0,61,0,0,0,4,3,0,1,19,40,140,39,17,196,140,196
4003832,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,5,220,0,0,32,0,0,0,0,0,0,31,0,0,0,14,8,0,6,7,48,146,37,12,195,146,195
4003842,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,6,220,0,0,31,0,0,0,0,0,0,31,0,1,0,11,4,0,10,13,36,137,43,16,196,137,196
4003852,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,7,220,0,0,24,0,0,0,0,0,0,28,0,0,0,10,5,0,6,12,47,132,43,23,198,132,198
4003862,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,8,188,0,0,20,0,0,0,0,0,0,33,0,2,0,11,3,0,9,10,36,124,34,7,165,124,165
4004552,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,6,220,0,0,29,0,0,0,0,0,0,19,0,0,0,11,8,0,3,13,42,125,51,15,191,125,191
4004562,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,7,220,0,0,15,0,0,0,0,0,0,38,0,0,0,9,4,0,6,16,35,123,50,17,190,123,190
4004572,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,8,220,0,0,28,0,0,0,0,0,0,48,0,0,0,8,5,0,6,10,26,131,42,18,191,131,191
4004582,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,9,220,0,0,28,0,0,0,0,0,0,38,0,0,0,6,7,0,7,12,37,135,50,10,195,135,195
4004592,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,88,Facultad Técnica,10,220,0,0,33,0,0,0,0,0,0,39,0,0,0,10,4,0,6,11,44,147,32,11,190,147,190
4004662,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,1,220,0,0,40,0,0,0,0,0,0,22,0,0,0,8,5,0,6,12,43,136,43,22,201,136,201
4004682,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,89,CEMEI,3,170,0,0,14,0,0,0,0,0,0,29,0,0,0,9,6,0,0,8,41,107,35,10,152,107,152
4004692,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,90,U. Esc. Francisco Fajardo,1,220,0,0,27,0,0,0,0,0,0,29,0,0,0,9,5,0,5,15,40,130,45,21,196,130,196
4005572,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,1,220,0,0,11,0,0,0,0,0,0,53,0,0,0,5,7,0,5,15,36,132,40,18,190,132,190
4005582,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,2,220,0,0,16,0,0,0,0,0,0,38,0,0,0,6,9,0,8,13,26,116,43,19,178,116,178
4005592,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,3,220,0,0,12,0,0,0,0,0,0,60,0,0,0,4,5,0,5,12,27,125,42,23,190,125,190
4005612,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,5,220,0,0,24,0,0,0,0,0,0,60,0,0,0,3,7,0,3,8,27,132,36,16,184,132,184
4005642,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,8,220,0,0,23,0,0,0,0,0,0,47,0,0,0,7,5,0,4,17,22,125,46,16,187,125,187
4006332,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,2,220,0,0,11,0,0,0,0,0,0,72,0,0,0,6,4,0,1,19,24,137,45,11,193,137,193
4006482,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,149,(Cárcel) Centro Penitenciario La Merced,1,128,0,0,7,0,0,0,0,0,0,35,0,0,0,3,1,0,1,4,7,58,22,6,86,58,86
4007262,ASAMBLEISTA TERRITORIO,32,Bolivia,4,Oruro,1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,1,230,0,0,21,0,0,0,0,0,0,60,0,0,0,13,3,0,9,20,35,161,35,21,217,161,217
