CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,AHORA!,CAMBIEMOS,CPEM-B,FPV,MAS-IPSP,DEMOCRATAS,MNR,MTS,NACER,PAN-BOL,SOMOS,UNEBENI,TODOS,UNIDOS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
8002421,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,1,220,25,4,6,0,29,0,0,98,0,0,0,1,18,0,181,11,2,194,181,194
8002461,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,5,220,30,1,5,0,38,0,0,72,0,0,0,1,14,0,161,13,5,179,161,179
8002471,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,6,220,21,3,8,0,25,0,0,113,0,0,0,0,10,0,180,4,3,187,180,187
8002521,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,11,220,27,8,8,0,19,0,0,111,0,0,0,2,14,0,189,2,1,192,189,192
8002531,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,12,220,21,2,3,2,28,0,0,109,0,0,0,0,12,0,177,8,4,189,177,189
8002541,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,13,162,25,3,2,1,11,0,0,73,0,0,0,2,15,0,132,7,4,143,132,143
8003361,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,1,220,20,1,4,2,53,0,0,84,3,0,0,0,14,0,181,3,2,186,181,186
8003371,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,2,220,20,1,3,2,35,0,0,105,2,0,0,4,7,0,179,7,7,193,179,193
8003381,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,3,207,21,2,5,0,21,0,0,106,2,0,0,0,9,0,166,5,2,173,166,173
8003431,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,5,220,26,1,0,0,21,0,0,101,0,0,0,0,18,0,167,2,8,177,167,177
8000161,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),1,220,24,10,1,1,34,0,0,54,0,0,0,3,20,0,147,26,4,177,147,177
8000171,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),2,220,18,11,5,2,23,0,0,62,0,0,0,2,21,0,144,22,4,170,144,170
8000181,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),3,220,19,7,14,3,32,0,0,53,0,0,0,6,23,0,157,18,1,176,157,176
8000201,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),5,182,17,12,6,0,25,0,0,51,0,0,0,3,15,0,129,15,5,149,129,149
8000211,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,1,220,20,13,7,0,26,0,0,59,0,0,0,4,23,0,152,22,0,174,152,174
8000231,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,3,220,25,9,1,2,30,0,0,60,0,0,0,2,21,0,150,20,4,174,150,174
8000241,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,4,220,20,14,3,0,27,0,0,60,0,0,0,3,15,0,142,32,4,178,142,178
8000271,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,13,14,4,0,32,0,0,68,0,0,0,2,16,0,149,32,8,189,149,189
8000281,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8,220,13,10,5,0,41,0,0,69,0,0,0,10,18,0,166,19,1,186,166,186
8000291,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,25,15,5,1,40,0,0,67,0,0,0,1,10,0,164,22,4,190,164,190
8000791,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,1,55,7,2,5,1,7,0,0,7,0,0,0,0,2,0,31,9,0,40,31,40
8001931,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,1,220,21,3,6,0,43,0,0,60,0,0,0,7,18,0,158,28,12,198,158,198
8001941,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,2,221,23,3,8,0,31,0,0,67,0,0,0,8,10,0,150,30,4,184,150,184
8002401,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andres Bello (Temporal),2,220,18,16,8,1,24,0,0,59,0,0,0,3,37,0,166,17,5,188,166,188
8002421,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,1,220,21,16,8,2,38,0,0,66,0,0,0,3,16,0,170,22,2,194,170,194
8002461,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,5,220,21,8,5,0,42,0,0,47,0,0,0,1,15,0,139,36,4,179,139,179
8002471,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,6,220,14,15,10,1,29,0,0,79,0,0,0,1,11,0,160,26,1,187,160,187
8002521,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,11,220,23,20,10,0,22,0,0,68,0,0,0,3,16,0,162,28,2,192,162,192
8002531,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,12,220,16,17,8,2,33,0,0,69,0,0,0,0,15,0,160,27,2,189,160,189
8002541,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,13,162,21,4,5,0,17,0,0,46,0,0,0,2,21,0,116,21,6,143,116,143
8003361,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,1,220,17,6,5,1,58,0,0,57,0,0,0,2,11,0,157,24,5,186,157,186
8003371,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,2,220,16,5,6,3,36,0,0,81,0,0,0,5,16,0,168,20,5,193,168,193
8003381,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,3,207,25,5,7,1,32,0,0,66,0,0,0,3,13,0,152,18,3,173,152,173
8003431,SUBGOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,5,220,19,15,1,0,22,0,0,70,0,0,0,0,18,0,145,21,10,176,145,176
8000161,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),1,220,21,8,1,2,33,0,0,53,0,0,0,2,26,0,146,27,4,177,146,177
8000171,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),2,220,20,5,6,2,25,0,0,59,0,0,0,1,27,0,145,22,3,170,145,170
8000181,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),3,220,12,6,10,2,29,0,0,48,0,0,0,4,34,0,145,29,2,176,145,176
8000201,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),5,182,16,10,3,0,20,0,0,42,0,0,0,1,33,0,125,19,5,149,125,149
8000211,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,1,220,15,8,8,3,20,0,0,63,0,0,0,2,24,0,143,30,1,174,143,174
8000231,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,3,220,18,5,7,2,27,0,0,61,0,0,0,2,21,0,143,27,4,174,143,174
8000241,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,4,220,18,10,5,1,23,0,0,69,0,0,0,4,17,0,147,26,5,178,147,178
8000271,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,11,9,6,0,23,0,0,71,0,0,0,1,33,0,154,32,3,189,154,189
8000281,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8,220,14,7,12,0,35,0,0,60,0,0,0,5,27,0,160,23,3,186,160,186
8000291,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,23,4,7,2,39,0,0,67,0,0,0,0,16,0,158,29,3,190,158,190
8000791,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,1,55,5,2,5,0,8,0,0,5,0,0,0,0,3,0,28,10,2,40,28,40
8001931,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,1,220,27,4,1,1,41,0,0,58,0,0,0,2,19,0,153,33,12,198,153,198
8001941,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,2,221,23,3,8,0,27,0,0,65,0,0,0,5,12,0,143,36,5,184,143,184
8002401,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andres Bello (Temporal),2,220,15,9,11,0,26,0,0,61,0,0,0,1,41,0,164,19,5,188,164,188
8002421,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,1,220,22,13,16,1,33,0,0,66,0,0,0,1,21,0,173,21,0,194,173,194
8002461,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,5,220,21,5,10,1,37,0,0,45,0,0,0,0,17,0,136,40,3,179,136,179
8002471,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,6,220,20,5,12,0,28,0,0,69,0,0,0,5,16,0,155,31,1,187,155,187
8002521,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,11,220,16,15,19,1,19,0,0,66,0,0,0,2,22,0,160,29,3,192,160,192
8002531,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,12,220,23,9,12,2,28,0,0,68,0,0,0,1,12,0,155,32,2,189,155,189
8002541,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,13,162,16,6,6,0,11,0,0,48,0,0,0,2,24,0,113,24,6,143,113,143
8003361,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,1,220,18,12,4,2,54,0,0,51,0,0,0,2,14,0,157,26,3,186,157,186
8003371,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,2,220,19,6,7,2,35,0,0,69,0,0,0,5,19,0,162,27,4,193,162,193
8003381,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,3,207,25,7,9,0,28,0,0,69,0,0,0,1,13,0,152,19,2,173,152,173
8003431,CORREGIDOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,5,220,24,7,2,0,19,0,0,65,0,0,0,2,23,0,142,26,9,177,142,177
8000161,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),1,220,18,12,3,1,30,0,0,50,2,0,0,1,14,0,131,41,5,177,131,177
8000171,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),2,220,22,7,3,2,20,0,0,48,2,0,0,3,23,0,130,38,2,170,130,170
8000181,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),3,220,10,5,5,2,30,0,0,44,2,0,0,2,32,0,132,41,3,176,132,176
8000201,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),5,182,19,5,4,2,17,0,0,47,0,0,0,6,19,0,119,26,4,149,119,149
8000211,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,1,220,15,8,6,0,20,0,0,59,0,0,0,2,22,0,132,42,0,174,132,174
8000231,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,3,220,16,6,2,3,22,0,0,55,0,0,0,3,19,0,126,44,4,174,126,174
8000241,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,4,220,16,5,5,1,20,0,0,62,0,0,0,3,16,0,128,49,1,178,128,178
8000271,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,13,8,5,0,20,0,0,58,1,0,0,2,26,0,133,54,2,189,133,189
8000281,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8,220,11,4,5,0,32,0,0,64,2,0,0,8,21,0,147,38,1,186,147,186
8000291,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,16,6,4,1,36,0,0,57,2,0,0,1,14,0,137,52,1,190,137,190
8000791,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,1,55,5,1,5,0,8,0,0,7,1,0,0,0,1,0,28,12,0,40,28,40
8001931,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,1,220,18,1,3,1,40,0,0,53,0,0,0,2,16,0,134,58,6,198,134,198
8001941,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,2,221,20,1,5,0,29,0,0,64,0,0,0,3,10,0,132,49,3,184,132,184
8002401,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32009,U.E. Andres Bello (Temporal),2,220,20,7,8,0,18,0,0,56,5,0,0,1,35,0,150,32,6,188,150,188
8002421,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,1,220,13,8,10,0,29,0,0,59,0,0,0,3,24,0,146,48,0,194,146,194
8002461,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,5,220,16,5,5,1,34,0,0,37,0,0,0,1,15,0,114,62,3,179,114,179
8002471,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,6,220,12,5,12,0,26,0,0,66,4,0,0,2,12,0,139,48,0,187,139,187
8002521,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,11,220,18,13,11,0,16,0,0,60,3,0,0,2,16,0,139,52,1,192,139,192
8002531,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,12,220,17,11,10,1,27,0,0,61,2,0,0,2,13,0,144,44,1,189,144,189
8002541,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,13,U.E.  Emilio Campos Pedriel,13,162,17,4,5,0,11,0,0,37,1,0,0,2,20,0,97,40,6,143,97,143
8003361,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,1,220,20,5,4,1,51,0,0,52,2,0,0,0,9,0,144,41,1,186,144,186
8003371,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,2,220,18,1,4,0,31,0,0,64,3,0,0,4,18,0,143,48,2,193,143,193
8003381,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32,U.E.  Gral. Hugo Banzer Suarez,3,207,19,3,6,0,26,0,0,65,1,0,0,2,16,0,138,33,2,173,138,173
8003431,ASAMBLEISTA TERRITORIO,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25033,U.E. Los Cedros,5,220,16,7,3,0,16,0,0,58,0,0,0,4,20,0,124,45,8,177,124,177
8000166,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),1,220,32,13,2,0,37,0,0,38,1,0,0,0,50,0,173,1,3,177,173,177
8000176,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),2,220,40,8,6,1,22,0,0,42,2,0,0,0,44,0,165,1,4,170,165,170
8000186,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),3,220,35,8,11,1,31,0,0,42,0,0,0,2,40,0,170,3,3,176,170,176
8000206,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32008,U.E. Instituto Americano (Temporal),5,182,29,8,3,1,21,0,0,41,0,0,0,0,39,0,142,2,5,149,142,149
8000216,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,1,220,31,18,4,3,23,0,0,45,0,0,0,2,48,0,174,1,0,175,174,175
8000236,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,3,220,38,8,9,2,33,0,0,35,0,0,0,2,42,0,169,1,4,174,169,174
8000246,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,4,220,26,11,7,1,30,0,0,54,1,0,0,2,37,0,169,4,5,178,169,178
8000276,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,22,8,9,2,29,0,0,55,0,0,0,1,55,0,181,4,4,189,181,189
8000296,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,33,11,8,0,39,0,0,43,1,0,0,2,47,0,184,6,1,191,184,191
8000306,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,10,234,42,10,7,0,36,0,0,44,0,0,0,4,42,0,185,4,4,193,185,193
8000426,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,4,220,16,10,8,2,46,0,0,52,2,0,0,4,31,0,171,4,6,181,171,181
8001936,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,1,220,34,3,8,1,55,0,0,39,2,0,0,2,33,0,177,4,17,198,177,198
8001946,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,2,221,32,5,9,2,41,0,0,52,6,0,0,0,34,0,181,0,3,184,181,184
8002336,ALCALDESA/ALCALDE,32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,8,220,40,9,4,0,30,0,0,49,0,0,0,2,42,0,176,2,2,180,176,180
