CODIGO_MESA,DESCRIPCION,CODIGO_PAIS,NOMBRE_PAIS,CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_PROVINCIA,NOMBRE_PROVINCIA,CODIGO_SECCION,NOMBRE_MUNICIPIO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,CODIGO_RECINTO,NOMBRE_RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,AHORA!,CAMBIEMOS,CPEM-B,FPV,MAS-IPSP,DEMOCRATAS,MNR,MTS,NACER,PAN-BOL,SOMOS,UNEBENI,TODOS,UNIDOS,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
8000251,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,5,220,30,0,2,1,15,0,0,102,0,0,0,4,12,0,166,10,4,180,166,180
8000271,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,7,220,19,0,2,0,19,0,0,114,0,0,0,1,17,0,172,12,5,189,172,189
8000281,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,8,220,17,0,3,0,36,0,0,103,0,0,0,3,13,0,175,9,2,186,175,186
8000291,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,24,U.E. Nuestra Señora de Fátima,9,220,24,2,1,0,31,0,0,108,0,0,0,0,10,0,176,11,3,190,176,190
8000311,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),1,220,37,0,2,0,24,0,0,97,0,0,0,2,12,0,174,7,3,184,174,184
8000321,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),2,220,23,1,2,0,22,0,0,99,0,0,0,3,14,0,164,6,4,174,164,174
8000331,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),3,220,20,3,0,0,31,0,0,102,0,0,0,2,11,0,169,7,8,184,169,184
8000341,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),4,220,22,1,3,1,41,0,0,88,0,0,0,2,14,0,172,8,3,183,172,183
8000351,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),5,220,20,3,3,1,18,0,0,102,0,0,0,0,17,0,164,6,3,173,164,173
8000361,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),6,220,25,0,3,1,21,0,0,106,0,0,0,1,14,0,171,11,3,185,171,185
8000371,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),7,220,8,2,2,1,29,0,0,109,2,0,0,3,15,0,171,4,3,178,171,178
8000381,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32003,U.A.B.Medicina (Temporal),8,113,17,0,0,0,14,0,0,55,0,0,0,0,7,0,93,2,1,96,93,96
8000391,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,1,220,32,1,2,1,28,0,0,99,0,0,0,2,13,0,178,6,6,190,178,190
8000401,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,2,220,26,2,2,0,23,0,0,115,1,0,0,1,4,0,174,7,11,192,174,192
8000431,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,5,220,19,2,0,5,28,0,0,100,0,0,0,1,13,0,168,12,9,189,168,189
8000451,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,7,220,16,3,2,0,20,0,0,123,0,0,0,1,6,0,171,9,6,186,171,186
8000461,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,8,220,19,1,4,3,32,0,0,111,0,0,0,1,15,0,186,2,4,192,186,192
8000471,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,9,220,30,0,5,3,25,0,0,98,0,0,0,1,7,0,169,8,5,182,169,182
8000481,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,10,220,19,0,2,1,29,0,0,99,0,0,0,5,16,0,171,8,4,183,171,183
8000491,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,11,220,17,2,5,2,20,0,0,105,2,0,0,1,14,0,168,11,9,188,168,188
8000501,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,8,U.E. Raül Monje Roca,12,140,14,1,3,2,21,0,0,73,0,0,0,0,3,0,117,5,4,126,117,126
8000511,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,1,220,19,2,4,2,35,0,0,89,0,0,0,2,23,0,176,8,3,187,176,187
8000571,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,7,220,24,1,3,2,29,0,0,106,1,0,0,1,15,0,182,6,3,191,182,191
8000591,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,9,220,22,8,2,4,27,0,0,95,2,0,0,0,10,0,170,12,6,188,170,188
8000641,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,5,U.E. J. Chavez Suarez,14,217,16,1,2,2,24,0,0,94,0,0,0,2,10,0,151,8,20,179,151,179
8000651,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,1,220,17,3,8,1,45,0,0,76,0,0,0,1,10,0,161,9,3,173,161,173
8000671,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,3,220,19,2,4,2,38,0,0,84,0,0,0,2,8,0,159,17,8,184,159,184
8000691,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,5,220,13,3,4,2,49,0,0,77,1,0,0,1,13,0,163,17,7,187,163,187
8000711,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,7,220,28,2,5,1,25,0,0,83,0,0,0,0,20,0,164,16,6,186,164,186
8000721,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,8,220,20,1,5,3,34,0,0,85,0,0,0,1,7,0,156,15,8,179,156,179
8000741,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,10,220,24,2,3,2,32,0,0,98,1,0,0,0,9,0,171,9,8,188,171,188
8000781,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,15,U.E. 4 De  Febrero,14,111,8,0,2,2,22,0,0,49,0,0,0,0,6,0,89,6,1,96,89,96
8000791,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,29,(Cárcel) Cárcel De Mujeres,1,55,8,1,5,1,8,0,0,9,0,0,0,0,2,0,34,6,0,40,34,40
8000881,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32005,Palacio de los Deportes Trinidad (Temporal),1,220,8,7,3,0,30,0,0,118,3,0,0,0,8,0,177,5,6,188,177,188
8000951,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),1,220,30,0,2,1,28,0,0,91,0,0,0,2,9,0,163,16,5,184,163,184
8000961,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),2,220,16,2,6,3,25,0,0,103,1,0,0,0,16,0,172,10,6,188,172,188
8001001,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),6,220,16,3,2,5,43,0,0,71,2,0,0,1,16,0,159,11,10,180,159,180
8001011,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32006,Caritas (Temporal),7,27,2,1,1,0,2,0,0,14,0,0,0,0,1,0,21,2,0,23,21,23
8001021,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,1,220,20,0,2,3,33,0,0,104,2,0,0,0,7,0,171,16,4,191,171,191
8001031,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,2,220,14,1,2,0,36,0,0,114,0,0,0,1,4,0,172,10,5,187,172,187
8001041,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,3,220,20,1,5,4,22,0,0,121,1,0,0,2,4,0,180,7,6,193,180,193
8001051,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,4,220,14,3,1,0,24,0,0,101,0,0,0,1,11,0,155,10,3,168,155,168
8001061,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,5,220,15,0,4,2,30,0,0,118,1,0,0,2,10,0,182,11,3,196,182,196
8001071,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,6,220,27,3,7,1,25,0,0,97,0,0,0,1,10,0,171,8,3,182,171,182
8001081,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,7,220,15,0,3,3,43,0,0,100,2,0,0,0,16,0,182,4,7,193,182,193
8001091,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,8,220,22,4,5,2,25,0,0,91,1,0,0,0,18,0,168,15,7,190,168,190
8001111,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,10,220,10,0,3,2,21,0,0,118,0,0,0,0,20,0,174,9,4,187,174,187
8001121,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,11,220,17,0,5,1,27,0,0,109,0,0,0,2,10,0,171,10,4,185,171,185
8001141,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,13,220,15,3,9,2,30,0,0,106,0,0,0,3,12,0,180,9,4,193,180,193
8001151,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,20,U.E. Corina Hurtado De,14,178,12,3,1,2,25,0,0,78,1,0,0,1,11,0,134,9,5,148,134,148
8001161,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25032,U.E. Gonzalo Suarez D.,1,220,17,4,4,1,31,0,0,94,0,0,0,1,10,0,162,9,7,178,162,178
8001201,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,1,220,22,2,3,2,25,0,0,105,0,0,0,0,12,0,171,10,5,186,171,186
8001211,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,2,220,29,1,3,0,25,0,0,109,0,0,0,0,7,0,174,6,5,185,174,185
8001231,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,4,220,28,2,3,0,28,0,0,87,0,0,0,1,19,0,168,11,3,182,168,182
8001241,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,5,220,21,3,4,1,24,0,0,98,1,0,0,0,21,0,173,5,0,178,173,178
8001251,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,6,220,18,3,6,0,25,0,0,97,1,0,0,1,17,0,168,8,8,184,168,184
8001261,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,7,220,33,1,4,1,19,0,0,106,1,0,0,0,13,0,178,5,5,188,178,188
8001281,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,9,220,21,2,3,1,27,0,0,98,1,0,0,0,22,0,175,14,3,192,175,192
8001291,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,10,220,19,2,3,4,21,0,0,112,1,0,0,1,12,0,175,8,4,187,175,187
8001321,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,13,220,21,4,7,2,25,0,0,99,1,0,0,0,11,0,170,10,2,182,170,182
8001341,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,11,U.E. San Vicente,15,78,8,0,1,0,8,0,0,29,0,0,0,0,9,0,55,3,1,59,55,59
8001371,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),3,220,30,0,2,2,20,0,0,88,2,0,0,0,11,0,155,8,4,167,155,167
8001381,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),4,220,25,1,5,0,26,0,0,101,2,0,0,2,11,0,173,6,3,182,173,182
8001391,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),5,220,27,3,2,4,21,0,0,89,1,0,0,0,9,0,156,3,10,169,156,169
8001411,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),7,220,23,3,4,0,29,0,0,104,0,0,0,0,9,0,172,6,2,180,172,180
8001431,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),9,220,23,2,1,1,24,0,0,114,0,0,0,0,16,0,181,4,5,190,181,190
8001501,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25029,U.A.B. (Carrera de Derecho),16,144,22,2,2,1,17,0,0,61,1,0,0,0,10,0,116,5,2,123,116,123
8001611,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,6,U.E. Pedro Ignacio Muiba,11,220,23,1,4,4,34,0,0,92,4,0,0,1,10,0,173,16,5,194,173,194
8001631,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,6,U.E. Pedro Ignacio Muiba,13,220,20,3,8,3,20,0,0,94,0,0,0,1,18,0,167,9,2,178,167,178
8001651,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,1,220,24,0,4,1,27,0,0,113,0,0,0,2,15,0,186,4,1,191,186,191
8001661,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,2,220,25,4,3,1,32,0,0,87,0,0,0,1,17,0,170,8,3,181,170,181
8001671,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,3,220,17,1,3,3,30,0,0,96,0,0,0,1,19,0,170,12,3,185,170,185
8001681,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,4,220,17,5,2,1,23,0,0,102,0,0,0,1,19,0,170,7,9,186,170,186
8001691,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,5,220,22,0,3,4,21,0,0,113,1,0,0,0,7,0,171,10,4,185,171,185
8001711,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,7,220,26,0,3,1,22,0,0,108,0,0,0,0,26,0,186,3,3,192,186,192
8001721,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,8,220,18,1,3,6,28,0,0,100,1,0,0,1,13,0,171,9,4,184,171,184
8001741,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,7,U.E. San Antonio,10,163,17,1,3,3,13,0,0,70,1,0,0,0,12,0,120,17,4,141,120,141
8001751,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),1,220,20,2,3,5,24,0,0,94,0,0,0,1,24,0,173,10,6,189,173,189
8001771,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),3,220,25,1,4,2,22,0,0,117,1,0,0,2,10,0,184,7,2,193,184,193
8001781,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),4,220,19,1,8,1,24,0,0,98,0,0,0,2,14,0,167,7,4,178,167,178
8001801,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),6,220,18,3,1,3,46,0,0,89,0,0,0,1,13,0,174,2,4,180,174,180
8001811,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),7,220,10,4,5,4,33,0,0,100,0,0,0,0,20,0,176,10,4,190,176,190
8001821,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,32010,U.E. Christa M.Auliffe (Temporal),8,26,1,0,0,0,7,0,0,11,0,0,0,0,0,0,19,1,0,20,19,20
8001831,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,31,U.E. Mangalito,1,220,17,3,1,1,28,0,0,95,0,0,0,3,6,0,154,20,3,177,154,177
8001861,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,31,U.E. Mangalito,4,220,12,3,3,0,33,0,0,91,1,0,0,0,11,0,154,20,9,183,154,183
8001871,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,31,U.E. Mangalito,5,220,26,3,4,5,24,0,0,92,2,0,0,0,14,0,170,14,6,190,170,190
8001881,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,31,U.E. Mangalito,6,220,21,0,3,3,41,0,0,78,0,0,0,1,13,0,160,12,6,178,160,178
8001901,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,31,U.E. Mangalito,8,220,24,1,3,0,36,0,0,97,0,0,0,1,15,0,177,11,9,197,177,197
8001931,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,1,220,28,0,1,0,43,0,0,89,0,0,0,1,15,0,177,12,9,198,177,198
8001941,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25028,U.E. Orlando Monasterio Claure,2,221,25,1,6,0,27,0,0,93,1,0,0,3,9,0,165,14,5,184,165,184
8001971,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,3,220,21,0,4,1,29,0,0,103,1,0,0,3,15,0,177,12,4,193,177,193
8002021,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25030,U.E. 15 de Agosto,8,220,23,4,6,5,22,0,0,90,1,0,0,1,18,0,170,10,7,187,170,187
8002071,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,4,220,22,3,4,1,38,0,0,95,0,0,0,3,6,0,172,15,4,191,172,191
8002171,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,25031,U.E. Luis Espinal Cams,14,70,7,0,0,1,11,0,0,28,0,0,0,1,2,0,50,3,5,58,50,58
8002201,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,9,U.E. J. Lorenzo Campero,3,220,25,1,1,0,36,0,0,103,2,0,0,1,11,0,180,7,8,195,180,195
8002211,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,9,U.E. J. Lorenzo Campero,4,220,19,5,4,0,28,0,0,112,1,0,0,0,17,0,186,8,5,199,186,199
8002221,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,9,U.E. J. Lorenzo Campero,5,220,33,0,1,0,27,0,0,93,1,0,0,1,8,0,164,5,5,174,164,174
8002231,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,9,U.E. J. Lorenzo Campero,6,220,40,4,1,0,23,0,0,92,0,0,0,1,15,0,176,6,8,190,176,190
8002251,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,9,U.E. J. Lorenzo Campero,8,27,3,0,1,0,2,0,0,14,0,0,0,1,2,0,23,2,0,25,23,25
8002271,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,2,220,33,1,3,3,20,0,0,96,1,0,0,0,12,0,169,5,7,181,169,181
8002291,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,4,220,32,4,2,0,26,0,0,107,0,0,0,0,9,0,180,9,4,193,180,193
8002301,GOBERNADOR(A),32,Bolivia,8,Beni,1,Cercado,1,Trinidad,2526,Trinidad,18,U.E. La Salle,5,220,28,0,6,0,31,0,0,103,1,0,0,1,8,0,178,3,6,187,178,187
